Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,Grinding__Electricity_kWh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
M-955,Medium,0.01989341949309106,0.012359304484853523,0.001295429586361211,0.15589083779224824,0.004428964105585844,0.00026313339728164956,0.0019200025387506269,0.0507125168127357,0.03245805274840989,0.003844229359026874,0.39097795880195163,0.011085050810967478,0.0006555828282192454,0.00526117057653582,0.15229504817099207,0.09332877540183393,0.0065811566527172495,0.6463449296935853,0.0076790428961560275,0.0010301478090585503,0.007290045617056332,0.34752923942981534,0.2069171978115176,0.025790030370093642,1.2569250960287148,0.015504500397808553,0.0015013956008559596,0.009124169197899011,0.12870836017703777,0.07448631525168346,0.005348763978293845,0.8651576846006831,0.005178489978222619,0.0005162881652498098,0.003955067130138274,0.11193667052545132,0.06245228645567387,0.004550286060637576,0.6037879513427511,0.0032941978651943675,0.0008083436541152582,0.0031918474302555133,0.06520814152897747,0.03520595340513169,0.002646912682112869,0.39064598154605606,0.0019514422593999877,0.0003951248221814666,0.0026966759857343535,0.08427603255191997,0.0503102463606743,0.0019725024157139803,0.6278009491498516,0.0027760401706208326,0.000312811913353345,0.0026507700609089634,0.056389303403613936,0.03306328816969204,0.0013111977772937546,0.4088436597529799,0.0018476867438645946,0.00020771476672542462,0.0018846588081842424,0.4557413474742228,0.2833173863846499,0.038768167588754066,0.2480848435242456,0.0191435123927744,0.0012914268525662529,0.011604541822249459,1.467178539269483,0.8825163977737267,0.09339394421344901,5.6428712777169325,0.07271008838163584,0.007091833006859152,0.04981069975740025
M-956,Medium,0.019403967806033907,0.012395262023993759,0.0012940955065160208,0.1523802153382878,0.004411029702920478,0.00026318906967694313,0.0019252894210511704,0.05154255233379561,0.03148311066846187,0.00384285936821564,0.39850582693248143,0.010998165900922716,0.0006757537311235533,0.00507112124158345,0.15834927160019657,0.09477727104379025,0.006456265382152662,0.6267997966411197,0.007950006471966867,0.0010594868015431286,0.007336932492956791,0.3534853328372527,0.20310990706682078,0.024944010877542614,1.3297889784179684,0.015790160681844738,0.0015708777273068237,0.008985655582774683,0.129683623462442,0.0746029305247456,0.005245257072646553,0.8328138006946549,0.005139151544157606,0.0005252427404191458,0.0038882113433245055,0.11692937759364012,0.06519776221355116,0.004670774307685712,0.5955203257005098,0.0031387512905508993,0.0008070801215713692,0.0032873280548426126,0.06384113388564326,0.03628629707550352,0.0025954267108464963,0.38262847796835686,0.0018963755804595347,0.0004032813580327252,0.0025708384083906258,0.08694236325835426,0.050020415207165804,0.0019277389166228209,0.6087802845103796,0.00262907235813214,0.0003201383810667486,0.0027754923352927693,0.055793872759509644,0.03311460864587743,0.0013174673556585286,0.4062609984272704,0.0018174087130623947,0.0002061713507221515,0.0018698198200685504,0.4506757983978484,0.29396594453266556,0.03844342689553794,0.2613863579017928,0.019282782335115035,0.0012726141854192466,0.011668714524792938,1.4864889487187545,0.8928752868307869,0.09267832201567715,5.599212141090971,0.07350502066556622,0.007116127894365251,0.0491059553208815
M-957,Medium,0.01980978675566246,0.01192673638815904,0.0013210596156905123,0.15600812901370403,0.004529293314101407,0.0002596690814022843,0.0019628388907312016,0.051647333529880705,0.03242537203498177,0.0038282816217537706,0.3895288142464951,0.0110360405014215,0.000672267809663724,0.0051612209879392315,0.15604439914699758,0.09334446426312441,0.006494982997280485,0.6427350353822949,0.0077110536793358,0.0010060795987817358,0.007172080104525523,0.36269962924564403,0.20702390059752127,0.02497883275244483,1.2868835474285172,0.015850724846376278,0.0015621155169820568,0.009006653809355726,0.13185743864612526,0.07414709290209424,0.005236290234275471,0.8490943645982807,0.005202727154744766,0.0005264458964887341,0.0040856979834812185,0.11577662334327238,0.06478858881877826,0.004564118166256046,0.5693295435826381,0.0032781487453559283,0.0007815844510512957,0.003157564951775973,0.06393521629006542,0.03687480979619872,0.0025552243457751494,0.4025857351848453,0.0019571473068628773,0.0004024761717708586,0.0026034843088384397,0.08574130902882499,0.049713046612790274,0.0019751564503204624,0.6246189722786976,0.0027667778866000713,0.0003125585219858035,0.0026989064678166396,0.056088080093036015,0.034093679153833996,0.0013468920126953835,0.40414866847734093,0.0017786219981761925,0.00021199508005365937,0.001856103931261779,0.4484108537928698,0.28511789508622215,0.03927297418736605,0.25348654936048787,0.01899172985780968,0.0012544833641441803,0.011595124072903081,1.487760729848889,0.883626733382265,0.09303544283321807,5.655944653571306,0.07222451991025286,0.006999234015611305,0.04931206184762106
M-958,Medium,0.01963631466101827,0.012517026725922977,0.0012705120958280691,0.14748346859517195,0.004408425438412333,0.0002614822097931511,0.0018886502656427012,0.05232242210625236,0.031918070478174826,0.0038039240212127384,0.39701435044350036,0.0109841919582152,0.0006537270811575357,0.005058063693959906,0.14904054940526854,0.09265232872414915,0.006595718115934467,0.6514547281270389,0.007798078836430693,0.0010333986670703367,0.007004838031648271,0.3675403122512476,0.20843689985933495,0.025651345835374203,1.3051319714178322,0.01534897153292171,0.001557280615035352,0.009035884308255407,0.1248431352390943,0.0744088831991814,0.005266237176802663,0.8424871081489628,0.005139199435089186,0.0005315934896179055,0.0038779005793090396,0.11620697231520032,0.06530231251129219,0.004586927564431956,0.5807198364799505,0.003135236011367346,0.0007901302049085023,0.0033045486518899375,0.06593279354146042,0.03616748841485238,0.0025765729781041065,0.3882324298288724,0.001919637112057734,0.00040020352813247256,0.0026563591749154225,0.08763542368287741,0.04995983131929344,0.0018949526181875214,0.645796236985495,0.0027332264917644075,0.00031055228572721567,0.0027115307566150633,0.05905375762326903,0.03210599548520933,0.0013835932320267498,0.40130751014085764,0.0018550758119642255,0.00020047650159726982,0.0018508567123289219,0.4471737267686171,0.2891448745379253,0.03944805348830343,0.2650008677749373,0.01922214098398087,0.0012655942315980264,0.011635154076287822,1.4662299229809983,0.8884232348340725,0.09126333278451457,5.554319002724142,0.07278875873473367,0.007082404615719353,0.04964323993048222
M-959,Medium,0.01957677729126597,0.012686037658875044,0.0012405323211540395,0.15045952757010989,0.004499649564810307,0.0002653383898512554,0.001875792616468996,0.05194352332387332,0.03193182603661654,0.0038866896260356105,0.3882747617083973,0.011068740098523495,0.000636812083012883,0.005135395702158261,0.1510739079599711,0.09434206644736015,0.006588184473771697,0.6190490964350412,0.007898768946312258,0.0010731237383432221,0.0073399808029917125,0.3572642852856471,0.2040182156991671,0.026303596339622305,1.2647481610562255,0.015707505496356324,0.001641471860359676,0.009386130281114216,0.12869999887694514,0.07363536200080045,0.005260622041307342,0.8428725809711749,0.0052446888455289185,0.0005302185021156937,0.003884900353643135,0.1152042245114921,0.06848950138825213,0.004453989098387314,0.5855847501413707,0.00319942812533463,0.0007893260884824934,0.0031924349997081215,0.06503231186663246,0.03637348631104516,0.0025702948088921515,0.3873692931375182,0.0019406410327063221,0.0003958797217147207,0.002632860199408192,0.08354119770270471,0.0496017788285623,0.001975625221104643,0.6149886268111237,0.0026671339403307715,0.00031939280785195216,0.0026711361304198058,0.05973163892481718,0.03434802517529195,0.0012675300910731453,0.41014134196738966,0.00183307183999923,0.00020492880342238865,0.0018792461127084368,0.4531846837776622,0.2829448092630875,0.03900678494658283,0.26994803495291714,0.019017279959857636,0.0013270234052393116,0.011858221766344546,1.4853173535700448,0.8952817931072794,0.09289185875918106,5.5650817619246125,0.07262751656956437,0.007059905239650311,0.04918742390016254
M-960,Medium,0.019530071386108946,0.012352410443219209,0.00130315593886438,0.15290875385652317,0.004513099697768309,0.0002709184662616006,0.0018913314918288255,0.05126935820049819,0.0320921310695223,0.0038863365164223712,0.3965408672927427,0.011364899750276828,0.0006626137815050013,0.005163329781866832,0.15727233354911302,0.09267799926641564,0.006556859758575758,0.6497894868921693,0.008082481539923905,0.0010480423615977805,0.006956013982415429,0.3535343762435899,0.20242513936971135,0.025035831461581008,1.314308029073538,0.015699673937351704,0.0015513861221774687,0.009363080112515321,0.1284692780760335,0.07346252835698358,0.005195424198116944,0.8542292707795076,0.005242197349527026,0.0005213712951491242,0.0038036044304501715,0.11234950773975269,0.06511223981437775,0.004697042391602944,0.5759775571536045,0.0032530280739554744,0.0007976109778803731,0.0032850726233857115,0.06499468128959018,0.035873850006035164,0.002599744861162006,0.38112361905511377,0.0019699838877083333,0.0003888689877474047,0.002598391113406741,0.08633867784965985,0.05016679317401805,0.0019603061532319685,0.6312608262519409,0.0027771032811171005,0.00031758533186426903,0.0026883223061634565,0.05820314061353173,0.0347093429920189,0.0013385455105140275,0.41869122163634415,0.0018300401529240903,0.00020698104299369824,0.0018570126185911047,0.4568367730816233,0.2912419384413275,0.03850570768436703,0.2472437208033896,0.01913059961129681,0.0013244569697264976,0.01191661240380443,1.4738683260775065,0.8892068765972596,0.09263741651290014,5.684209759201197,0.0733633353562948,0.007086386608641336,0.04955117415592695
M-961,Medium,0.01963611477990084,0.012290472121107746,0.0013306040765307136,0.1519644812505053,0.004552937575345668,0.0002595598169187009,0.0019180558887028915,0.05180859367729442,0.032254585443353787,0.0038257106986621823,0.3835246036936792,0.011051380777692955,0.0006578665822690186,0.005314804897855019,0.15250156314707078,0.09368307772634465,0.0063780704072152385,0.6464495351228825,0.007937365002743372,0.0010609420816825546,0.00701698625630766,0.3571958895561662,0.20833389092963558,0.026047719015568432,1.325704015914371,0.015330188173318379,0.0015763223290613168,0.009013817692449745,0.13083987429793248,0.075326169353821,0.0051482980936994474,0.8377148678265928,0.005112608974343762,0.0005212712891586157,0.003864296424560634,0.11414003098441157,0.06707924268720371,0.004737721529982213,0.5933721348951516,0.0032571787316884775,0.0007836859503767828,0.003185675161733844,0.06297766621411302,0.036023893477805574,0.002578461811621354,0.38716038618152776,0.0019135158861083626,0.0003957034934149434,0.0026295042200777364,0.08705151254183402,0.05115817801196998,0.0019518459769074274,0.6243699637687747,0.0027402749226765363,0.00031008773266757663,0.002660515293028102,0.05903585507238058,0.032942268089686276,0.0012774778225779478,0.4231743552113907,0.001846915198620545,0.0002072108526334673,0.0018956667467027724,0.44738340993871406,0.2830502312656218,0.04044749092019444,0.2629647704301411,0.01937627704417676,0.0013229315263696762,0.011663571660560451,1.487270580499869,0.8857347553038365,0.09105375882286518,5.601670365366692,0.07397477824755147,0.00706321385537912,0.049456444217175155
M-962,Medium,0.019365659759702475,0.012525905847383112,0.0012887679783433448,0.14963449682994684,0.004342656341787096,0.0002607369170550879,0.0019575752511974856,0.05163745670413155,0.031264633752779096,0.003858088911998662,0.385174452602151,0.010917842093439795,0.0006537325752213259,0.005209247700025039,0.15136609153338773,0.0925758796445532,0.006347225652683462,0.6248298163588597,0.007844738512377623,0.001027466595773272,0.006925806006310305,0.35764913679596716,0.21074210945220315,0.026176557483721833,1.3088701583693794,0.015562490413664457,0.0015621924597230396,0.009313418793615273,0.12631803721274912,0.07468388985594003,0.005212443639735923,0.8117796729543242,0.005131386581874146,0.0005228782130128732,0.003759716153728446,0.1138097182213607,0.06296695023447905,0.004546798441616584,0.5805236183963893,0.0031849785362566647,0.000807504770621361,0.0032234680724633935,0.06690362170557514,0.0369960209026263,0.0026657752989340763,0.39028657616566986,0.0019027382409371124,0.0004118918400630652,0.002613529256764351,0.08585092901930172,0.051127645090435554,0.001944134099212738,0.6230488392079394,0.0027551297974065963,0.0003131748547855277,0.0027133457442467535,0.05709630824205164,0.034625418966893945,0.0013378521716466882,0.4110243520230583,0.0018678226147077032,0.00020864837329510292,0.001794798744556325,0.4469145071716252,0.2788222967003766,0.039993027814570974,0.2594833482621326,0.01943121096164185,0.0012872033285136622,0.01179873168189448,1.493704358422874,0.8925584329925451,0.09374773608864337,5.669534843959743,0.07285849549531159,0.007017466510456364,0.049166241509594706
M-963,Medium,0.020056893111353342,0.012526622970856558,0.0013080027866103727,0.14965967153330098,0.004501023607475081,0.0002563587457582576,0.0019370100332351686,0.05002000143606233,0.033247226952117175,0.0037407538745326866,0.37507373867042537,0.011402303016374328,0.0006651906247820407,0.005098596230684356,0.15119710587334895,0.09465728672610207,0.006548484414430606,0.6330972766382218,0.007726140005992476,0.0010553626052624949,0.007013597533051171,0.3695974091496668,0.20819032144897873,0.02595642689301918,1.2769166602231161,0.015279153908632827,0.0015335315285801739,0.009042182259925383,0.12650768246763291,0.07374393864290302,0.005242170529382864,0.8699226326396409,0.005104352925211114,0.0005242101420055006,0.0037836665877560324,0.11547276632318518,0.06467682292971627,0.004527716014318729,0.5921761443353556,0.003297357117270777,0.0007736489379312001,0.003217271265890167,0.06469374253425544,0.03636741612748906,0.0025188380089754313,0.38110641128692313,0.0019209604209430573,0.0003984394092181439,0.00261609762917165,0.08806081789178156,0.0509066527274197,0.0019388802425617452,0.631163808626352,0.0028122030232223282,0.0003182650672231255,0.0026871995481617147,0.05905829997324678,0.033468425850097454,0.001322995436247991,0.40954965105966284,0.0018181196457157003,0.0002000401789118324,0.001881711122178947,0.4563524204450842,0.2895807367062376,0.03926148467150284,0.2589739835295927,0.0192100325466515,0.0012919180450122031,0.01163656332019892,1.4623276259118143,0.8903602155735157,0.09207573300702729,5.575558182336439,0.07226401862320661,0.007018245998096735,0.04922030191692944
M-964,Medium,0.01968489752745579,0.01237900296727629,0.0012964121452582666,0.14961325123658034,0.004583630053234845,0.00026497332012526375,0.0019155772500463548,0.05103537047179197,0.03257155908875005,0.003755435889167387,0.37791542679022544,0.011235415133876762,0.0006401651479717159,0.005091975702565947,0.1584966820485049,0.09302099497502313,0.0063970069026119646,0.6408957342297246,0.0076050793500489,0.0010258431357612046,0.007020967768399067,0.36601544166669275,0.20564911225132054,0.025920508945780622,1.3156575907042543,0.015834486704452044,0.0015775748881949022,0.009706160835525106,0.12749653382031892,0.07497890868442188,0.00523257637911203,0.8307039957858168,0.00507384207285146,0.0005166180306752816,0.0039054095060924044,0.11755709514329814,0.06479738159751562,0.0045485067462887885,0.5950137437792316,0.0032377395308319673,0.0007970141016910751,0.0031936653629959923,0.06469990646982501,0.03550194472891829,0.002587583983707419,0.39525152960473936,0.001886666210358926,0.00039055445811736413,0.0026978955663731876,0.08548438812692888,0.05149080379632724,0.0019301141311060211,0.6068907114058306,0.002776527984289459,0.0003204499964022958,0.002753041387472686,0.05913416968305615,0.03403967847316321,0.0013485634766554017,0.40865237914679087,0.001804323520530475,0.00020315177474019763,0.001847340814782281,0.4450374361428348,0.2810058340071568,0.03967116502317076,0.26121961142667105,0.018986664121026856,0.0013304276227841837,0.011722819024176944,1.482832657131932,0.8967249277874548,0.0943289999036248,5.626139137230222,0.0726860367685225,0.007111673577264898,0.04927699814566966
M-965,Medium,0.02000968972601477,0.012257622530798548,0.0012860267013430208,0.15312602173451859,0.004431802619217638,0.00026448666077337474,0.0019208757813856507,0.05217021207166948,0.03151850112118148,0.0038541833251632884,0.39543740586899206,0.01068014337527679,0.0006561542909112662,0.005145944548452859,0.15405633014001532,0.08967772495271426,0.006534801181250505,0.6414017228568047,0.007724353004197446,0.0010579190636594545,0.007331483952373122,0.3611181675607721,0.20615574629995512,0.025586950267334162,1.32923665260628,0.015421980114515142,0.0015731289177430715,0.009009569979639878,0.12787521968601573,0.07311062924805241,0.005260776838567101,0.8495900001771868,0.005283654329988591,0.0005423479908523147,0.0039201119730324,0.11693877154666628,0.06457566702626572,0.004460707606965674,0.5624218053794753,0.0032820679042608924,0.0007858560771877983,0.0032250423517955515,0.06344514407145055,0.037519473828658514,0.0025578754700216486,0.3873528807441752,0.0019332062709206722,0.00038161602995297986,0.00259607099884611,0.08873711407488626,0.05007291031427634,0.0019754536791332807,0.6253850952867944,0.0027171983321222404,0.00032130239612521583,0.0026998682552131286,0.060654758401877264,0.033670085965740316,0.0013154998676047475,0.4142786390182282,0.001855699285427097,0.00020614344017825525,0.0018545079901322494,0.4528587087184495,0.28076353236262924,0.037664439738597275,0.2604075340434025,0.019173650475112294,0.0012726584301766862,0.011572116174889886,1.4834554705819347,0.901594971171918,0.09130205978683639,5.527369696940568,0.07257917620150384,0.006930917391571138,0.04979151627149098
M-966,Medium,0.019482490522327676,0.012405801894728086,0.0013210735983287588,0.1536282631749616,0.004502445804417309,0.00026038191430408574,0.0019162694581197862,0.050788447131674776,0.031772958877500625,0.003931405167224489,0.3941350545774456,0.011134394962751494,0.0006691721487472439,0.0051474524451510534,0.15535116699337065,0.09242287241860044,0.0066383713264618295,0.6528444133848172,0.007890120776171326,0.0010349231303107209,0.007202084661867438,0.35935579361886993,0.20273104116826354,0.025396365305353847,1.3394623168211954,0.01571493799413313,0.0015505292328189982,0.009637740830430175,0.11994016615769601,0.07395043192691345,0.005214696872216183,0.8497023736534077,0.0052632207031627735,0.0005328082619109788,0.0037696954410898877,0.11641218706703857,0.06431463673781722,0.004510033833235013,0.5848925012932024,0.0032350109095840326,0.0007900142607391771,0.003277775398911697,0.06630063304596337,0.03612562817807001,0.0025709491562838993,0.3889294717856424,0.0018190526638135645,0.0003938436169878133,0.002551437007215912,0.08560327992784846,0.051032481051662894,0.0018874768522582706,0.6309433254690622,0.0027164621329092238,0.00031768524648504527,0.002722944795215261,0.05823029828838936,0.03473162700861442,0.0013109316714322368,0.4241015487967026,0.0018654577857199093,0.000209007823372873,0.0018542162495135792,0.4475568377112236,0.2869398901365479,0.039742985389258564,0.2517186882877314,0.019358375363808227,0.0012404752149363478,0.011866994407039753,1.5085751159895227,0.9049527746665418,0.09388485113080533,5.610163874359,0.07337648102524186,0.007031076119667,0.049562989696004346
M-967,Medium,0.01905330491991666,0.012351448075172907,0.0012917234350360671,0.15648031511376834,0.0044961035509941336,0.0002592958518505634,0.001932580187457764,0.05162613165239551,0.0317939116648604,0.003954208272946466,0.3787943544149387,0.011315552474872993,0.0006648041185282073,0.005101497406264663,0.1535455287100786,0.09074486265483155,0.00641894618688987,0.6399765340153788,0.007773884351099504,0.0010557790098237993,0.006958599725652709,0.36263009232926063,0.20127090692932795,0.025664537252085486,1.3005899505195355,0.015936153703027103,0.0015528900888461396,0.009015732863937831,0.13020222841156398,0.07463413251187359,0.005136015388279535,0.8525806730807709,0.005239828090485708,0.0005116925961772492,0.003819897908940995,0.11518394971060317,0.06605554867147186,0.004617396247691126,0.5949717604392809,0.003259738868924319,0.0007672192621964751,0.0032843804427042473,0.06616823365904854,0.036814647549749696,0.0026061818095807227,0.38287323552607533,0.0019409257988438216,0.00042082840578018055,0.0025929765246483424,0.08611669683468559,0.04971853130902862,0.0018877044608391843,0.6373608155616339,0.0026956923707175946,0.0003226547460567323,0.00270505487134769,0.05646517070023508,0.03409391155363614,0.001297388898771663,0.41048429083032517,0.0018400646438974013,0.0002113052991654026,0.001821334665577453,0.43672590949912327,0.27075348772742064,0.03986866190473326,0.26095151406308453,0.01937002063019362,0.0012839736865563858,0.011610275064072676,1.5010288442778703,0.8694505701767714,0.09314812071379147,5.550470132155633,0.07333794692953766,0.006908504208351176,0.0496364157732703
M-968,Medium,0.019152462915166684,0.0126811802220008,0.0013375388248218518,0.15289867512636485,0.004455930476944182,0.00026296580048451584,0.001967519221351933,0.050811780168797775,0.03149400123753442,0.0038912368627631,0.40020435281711253,0.01122846824080488,0.0006567285132521787,0.005047324404702598,0.1511944313675986,0.09268616825717672,0.006486611759008479,0.6516290218137821,0.00797343603613314,0.001037173639899763,0.00695673146006046,0.3666247859938662,0.20886460204006604,0.025557204843287776,1.3195994652736216,0.015494230685029876,0.0015169423863343012,0.008744080938106146,0.12792628401590164,0.07349681869687122,0.0052532666615172,0.8636508140476122,0.005217654791002263,0.0005250649766706236,0.0038158429542304965,0.11685420293549333,0.06552348106025972,0.004738078924527363,0.6258139283321204,0.003247003448002777,0.0008004472657396421,0.0032529281756189066,0.06486126684837784,0.036430596372918664,0.0025856615210868438,0.3830210371661588,0.0019570748467373244,0.0004138437806547993,0.0025541833088154895,0.08467207785677619,0.049544699333962924,0.001942787924348404,0.6122462540356767,0.002719055468986435,0.00030599546839742207,0.0027115206682834228,0.05697873608553596,0.03509207876770376,0.001328588282788242,0.41577028275227096,0.001776401113364919,0.00020631200606190459,0.0018734589541502512,0.44945321712971864,0.2765955672140373,0.03956701129483267,0.2553534489826197,0.018785399072063603,0.0012886647107160538,0.01162182078567892,1.4834625749861197,0.8834643241759792,0.09276348481451015,5.642618978682713,0.07375770736865907,0.006946019528355252,0.04933482421047933
M-969,Medium,0.020142212832848744,0.012152977848290808,0.0012648687209943818,0.15080945843856647,0.004329351619384273,0.0002698999317599026,0.001986859917457094,0.05191227499824147,0.03170127184698197,0.004002964906482185,0.3774881807978195,0.010946530898801,0.0006524579984096182,0.005138975874921854,0.15000501491703294,0.09361925508492229,0.006551528047465399,0.6578304381149463,0.007891830686775835,0.0010414728666749292,0.006842188490647884,0.35393588280239874,0.21215981012475538,0.02529357507054213,1.308771725277353,0.016264253968076143,0.0015152939811569122,0.009157052697285966,0.1288789161726245,0.07558103619442838,0.005280381743326093,0.8459835033956069,0.005224351714362398,0.0005278506878092906,0.00400298427761282,0.11338212874695806,0.0626046201198478,0.004600211204111287,0.5772561676504655,0.0031337829443461077,0.000788890740077024,0.0031716225670560053,0.06615263554840857,0.03593047422425739,0.0026005241483434815,0.39012419275535276,0.0019053748561619903,0.0003961529830887166,0.0026053996122883025,0.08853279469001736,0.05066263091218607,0.0019739975939283326,0.6176621660455557,0.0026800320844725064,0.00031930789613404366,0.002664172569659934,0.05860103797131429,0.033920378849891956,0.0012873246384954623,0.4078474158980283,0.0017900413309490425,0.0002116631519937639,0.0018272196458122764,0.45346992377931167,0.28001460533041567,0.038785975674139946,0.26247377715582637,0.019041899676237987,0.0012967666578401317,0.011829347216504875,1.4717740633545293,0.8944985965286628,0.09164235505380233,5.599399938989077,0.07209883546950865,0.006921765972490745,0.04941775929683025
M-970,Medium,0.019576095138630494,0.012550909738694977,0.0012953965332515376,0.15221889090939705,0.004412113935780209,0.0002626547490722813,0.0018786920657688565,0.05160498935651756,0.03147881506985708,0.004034662557054511,0.38602805731539097,0.011074018493339997,0.000653867918953317,0.005095243438464579,0.15306086537597144,0.09565871310446325,0.006730946081178048,0.6638090814434272,0.007741630825246051,0.0010693319141012268,0.00714751853146944,0.3601261927718019,0.19333863347380748,0.02594805752513669,1.28876188100386,0.01561075146153954,0.0015236926011758826,0.009130458441394412,0.12260711242109021,0.0740143515783264,0.005166004466639684,0.8683468622398697,0.005170735986328413,0.000522123794945314,0.004030646284244076,0.1182513524367748,0.06440693702125382,0.004388478405795362,0.5843354884626505,0.0032331053462707955,0.0007715386394825666,0.0032815491603499693,0.06438005412552651,0.03628207021360727,0.0026272053742090458,0.39789024409168117,0.001952365547599797,0.00038686422089388386,0.00259129363190666,0.08675472726506031,0.04975349729891386,0.001921169214725316,0.6077625945236773,0.002768187806035287,0.0003071508606670504,0.0026977539013833393,0.05921251567029778,0.03380828492953894,0.0013203793541737804,0.4189316057693229,0.0018855166550201213,0.00021206691175627593,0.0018708659505443763,0.4517569083301759,0.2900298660849064,0.03989909665035789,0.252917740836273,0.018687781417599303,0.0012313213932506819,0.011835146844592083,1.4622636639283932,0.8872766164314174,0.09291815149955075,5.608829194204459,0.07249559526522155,0.007077983442061095,0.049466894993542815
M-971,Medium,0.01895921193613669,0.012389578043360532,0.001300943718114099,0.15175831524176353,0.004447907498516785,0.0002612544698011154,0.0019341635511630328,0.05255076589863113,0.03023847490506828,0.003929752082028426,0.3922300395893558,0.01089480867330979,0.0006435514784263148,0.005199917662885888,0.15644040938674778,0.09490729298011064,0.006441531345140501,0.6454783270908226,0.0079575513572097,0.0010089301177294873,0.007122159836348315,0.3586728345549725,0.20094418976351255,0.02568632798471618,1.3024701506728513,0.01563707315786196,0.001563117000408322,0.009318889587400608,0.12671631959942653,0.07333351382497325,0.005250985698399403,0.8499954547430315,0.0051610901700205256,0.0005264225882709785,0.00387972126314125,0.11797694417603738,0.0660060170024655,0.00456534710288636,0.5805173197497437,0.003237476813988623,0.0007902192065474749,0.003188394348773253,0.06515402759940805,0.035510770551733364,0.002699338912636393,0.39227052399832313,0.0019593983133067297,0.0004025439247337526,0.0025605380288081527,0.08609098556331424,0.04896900011401513,0.0019323528057788764,0.6146935935499642,0.0027193871636851247,0.00031314918447694027,0.002752817361483079,0.05555278337710954,0.03271074135694772,0.0013454053398438979,0.41396350718952407,0.001866944467337935,0.00020433468248486346,0.0018555941207284545,0.4529223628009908,0.2884008650011632,0.038307765441598085,0.2533776869542579,0.01946137710738127,0.0013035867107508083,0.01173028895746439,1.4706958501280811,0.8832240057408862,0.09383574823877958,5.579220010943161,0.07278288461057675,0.0070097405448818016,0.049393819920520686
