Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
REN-902,Renewable,5.92773718343654,3.657950744995602,1.7665637517153283,22.648883179110882,1730.4603320842407,8036.802016496323,250.46831160654972,449.9077044366249,9131.91376992063,3705.6393844857303,220.6576899283345,226.88744243769594,6799.143785638309,4396.815518640084,53.117289140134716,98.078659079734,462.6767785073648,3011.215282549637,185.6749582903986,1779.519620602966,5972.6002395207,1640.8235922199365,37.0434278696667,40.99642692216378,3739.9322288864564,15810.693362988004,472.9979842103982,1262.7580025796783,36239.2225106648,7800.1652784569815,89.90674140892867,585.6571028686193
REN-903,Renewable,6.086230821301079,3.556068689167676,1.8183526600683007,28.14854212784057,1988.4532885762217,10831.937256219657,254.66437776971014,183.3342737515843,16689.260175409927,3032.647416663475,164.44976641057974,188.55316823212874,13934.075273617686,2737.5373100019387,61.743904076659,147.24692284031107,3178.786634598353,3143.9886098441193,170.22495534941652,840.7621816968813,8524.730022563945,1337.3813112545076,52.1162300282641,72.01846590605413,2486.754136012675,30482.557741763438,328.19103989732275,1769.738181682891,20311.295604045856,4591.043439507658,89.49315257625223,578.0909068067582
REN-904,Renewable,6.4119926631829145,3.76896915120188,2.0931959409895944,30.534614094276826,2780.489757125016,4658.15699297754,285.6455007102302,763.6417025118155,15351.692528076746,4888.167882299898,92.4436424982951,253.02216334842373,8346.378168903766,3293.6715941281127,32.421233690912956,83.71531529623135,6411.451540977585,1369.6169300554348,141.84451057300163,1242.7851604709556,6342.374274141511,1975.0650901911536,32.69684613223455,89.81528273996615,2914.4036250600793,20714.97694597108,664.4961784800698,2623.9487720657353,35054.52746067603,9237.859550700066,89.96606494666075,604.3445202083454
REN-905,Renewable,6.37349259846906,3.2611936374270853,1.9339294416289372,23.516305890223606,2270.907350942191,8249.995158259338,102.66890687318835,554.2552526732578,14808.084959405682,4875.390157106695,109.7741666530451,306.2028017910797,9868.768087087581,2947.2690467893603,93.21290315747247,80.60735786728739,4965.852143135116,3278.5024111402076,112.51300520055148,704.6714671998413,6730.752726790343,2031.6422524755653,36.18389437538491,89.10494221803313,3227.255050006199,19926.77524080281,269.8653005151369,2398.9242753281906,32957.11122555028,7394.027902971444,91.82104891176851,569.884397082626
REN-906,Renewable,4.772209967899363,3.3185033658640557,1.741814273744213,26.11785574292986,1937.960812273043,5875.94661608003,172.17751038444683,466.53123634010575,5299.428242037874,6915.944922163503,157.24587143758276,280.9668424414516,9913.586306024039,3651.8021018365343,109.51471829040017,84.63987422519125,6854.480024888552,3585.7320637378343,126.07987132418182,1212.3663303603623,3090.361959853171,1303.1445782260932,47.182082694911934,108.55966939295365,3112.8650070220688,19965.390707350536,779.2532458787732,1243.7729325997443,34060.73611879875,7676.186246214479,90.13312412663137,281.84814446944745
REN-907,Renewable,5.708025466511543,4.110806233833631,1.3863302315066048,30.949339896720986,1615.2889312831746,5485.319324518032,223.6940385942586,572.3116613440853,12259.09671956857,6122.759078373762,159.96009056157448,211.23645449577512,7973.3501421017345,2751.788126630341,77.33569243544142,171.81439143236636,7507.774730428271,5311.116048038185,126.92358903070007,821.7054958011036,5181.868572453212,2261.036113214739,63.74448209587128,39.776558274513846,2374.9183032209266,19512.84804686147,597.8856495582131,2100.0049294959554,39994.19370178581,7126.4649993588955,90.70293648035125,549.1097194253153
REN-908,Renewable,6.320952192095636,3.6713654586530255,1.6956850822019902,24.263924370456273,2249.0429461564963,7123.455952259138,147.70026250510224,588.2776311714467,11528.481335860917,2487.2626421646823,223.39624865630003,167.91156128801683,4222.555064221726,1196.786660586913,69.7752532275558,122.93243509873221,6309.451440710572,3444.0998885516265,102.834189194086,912.4880010431991,4713.692650906052,1177.939723862774,37.30418878270648,79.11595615277045,2281.0738468222603,21989.96056147912,602.3898743678046,1237.4652616397948,26887.714783527008,7908.869353149118,89.88157058805605,400.4297105949178
REN-909,Renewable,4.7392065087689526,4.133743733636065,2.065230077434824,25.65332701421562,2850.8753569590444,7010.234146618858,12.614546258030884,780.8856311620859,9501.27087148367,6304.653209562626,231.46108068125113,242.84332910066374,10142.017703805748,2034.9691091473335,90.28636392159612,137.17405005139537,2827.6839974582545,4205.362756975145,59.94290439070248,1101.524960514715,7611.413732731991,1891.4748582666584,51.67116271886481,30.313912251340916,2655.7516310085784,8766.045936619472,549.1425966983925,1235.1490361049869,47726.91623740878,5031.2525905669345,91.40856078262486,675.3630642760564
REN-910,Renewable,6.38055528760478,3.5166007003621464,1.3970071590661153,20.763338841439086,1688.5626114835175,8093.129557907835,227.596563639097,549.9874917259439,9759.771880310971,3824.068449486834,96.74823077478932,217.6241680713828,7934.024089797453,3319.1224005147433,68.5251447714945,50.740001162767484,4209.615872209157,2922.73037484027,137.02259490060803,799.0786977317782,6182.50968323477,1537.0662869585497,38.823513445465586,63.88276575673101,2150.692232727825,22189.39137029709,287.4451546191675,1508.2484763750342,39839.156741379855,4015.431109685578,90.67525135680435,567.9624541740309
REN-911,Renewable,4.73368095792716,3.498122678240982,1.9129159113957048,28.153363944413393,2778.0938020321373,9388.076671770603,234.80065456345895,458.22762966426853,10231.363906583083,5037.179168094613,116.4723454196319,99.02296483235028,6402.458086413078,2076.9639906085713,65.59387957474432,114.8986272060222,4261.81245721883,4892.491726438046,91.40533788548976,1018.1509013687929,5358.907344611341,1049.0909851606475,36.08410720698838,66.37766943306123,2782.895175065684,17117.994257056307,371.41869570655035,2055.711995844284,38430.71826835165,8790.018285514547,91.48858795898305,587.243475343196
REN-912,Renewable,5.865968181970057,3.2529733001471532,1.4445633814954766,17.565387863956353,1388.6864132365445,10619.741831766289,150.33857870258524,541.2228382239341,7048.942649851728,4283.303386498852,82.73372570861218,222.25449875636664,8601.157169002661,1779.757420243529,73.99515274595055,161.81023393959572,6406.718950665114,4888.856453360615,119.61056778417198,1730.4589356123663,5660.627983980187,1796.6865467764537,31.48818615555446,98.22829536814885,3413.9490827614545,24740.21508535752,162.14505426217795,1509.9479506843138,39787.7127749836,5378.033090000333,90.67134254209917,443.55706795492705
REN-913,Renewable,7.112120067274416,3.914672537647035,1.5044093192175354,27.366928329453142,2297.8238968278597,10067.968532026443,227.54168777328343,656.4564836300358,16516.486151390367,2758.072192913824,52.01820533367891,418.52308129422806,9362.291390594479,2949.7623790396237,92.40964335022863,112.61103138906392,2247.8062253457265,1490.656830902813,103.11771467149818,1080.5403875545924,5839.101313019602,1492.2510167374928,56.991104658031915,82.27374347345629,204.84884680715186,20410.844099608184,1015.7725965597168,2350.4958732308955,19208.165883220674,5069.400225095344,89.0570389064858,501.5262860057767
REN-914,Renewable,3.8007253831632086,2.934291524406252,1.6657009908745033,32.71803068215856,3300.555128193224,9596.88175862069,158.32716185852843,418.77899281624826,12350.210519646791,3725.747170524023,162.07129845792662,254.02203574027254,6893.295626874728,2483.0898312952613,67.45794107209048,152.9143831992324,6938.580729816815,4282.270407395668,151.02402548726252,1319.1473402496658,10068.495509452316,1910.3366539665033,14.676783841992485,58.86423869118477,2638.505266411735,13576.033848307905,679.9267552551393,2512.502088930174,36580.14695576287,5562.303706302853,89.97290188329502,604.7326994567891
REN-915,Renewable,6.307103526447689,3.2076422998560283,1.706543371957514,23.283719750310233,2136.472243228846,5596.610131564152,117.48280371284373,498.16113073857747,9076.23284903594,4083.2512952790303,197.76048147595782,99.49638336008897,10554.213019049192,2266.96516208902,99.06249116514749,62.881747457954496,4730.435556464182,3192.0410816176714,69.47802838043609,776.9048316744079,5913.576638847994,1475.0238241378345,51.685786579239966,82.64319656744611,2832.1477372957875,19192.82900948103,694.0059493414278,2011.487266325554,29825.164930554813,5646.453490872181,90.30608450182478,193.59424449082428
REN-916,Renewable,4.931908912463142,3.5987625716218283,1.9918341522504035,22.374192756117075,3518.089417243841,6302.015660023338,233.72721807425182,391.5762900507143,12718.697367087143,4205.5323151148405,115.62084234320805,24.29424421231812,6263.679853659034,3922.7144450948567,54.154143492694175,60.21653885877254,3981.048247487659,4509.175350775729,99.78065011688221,1082.3811927677757,6053.027770593191,1985.2472747316301,39.650046996065434,71.52046135521677,2382.395666172163,18684.690829082858,352.50988503202893,1714.1847167586338,33698.564393563174,6301.380739340784,89.49204494778589,196.02111933770465
REN-917,Renewable,6.310687979508548,3.410991928644579,1.2134304411181491,20.852167605407118,1734.0203774590113,6989.583212943306,304.72683604048916,613.0508506456204,13632.711109566362,5686.76320723296,34.53405735484563,113.88616443011223,9981.13454289091,1831.4752488925792,89.40107155398697,76.95991673003294,2006.5216191942773,2449.2832888716985,154.09973568630792,1008.7322933819574,7187.563159714318,1933.2692535411393,65.02205150508806,81.14313228178631,3401.6883384580133,20478.32019241774,331.4331791237943,2057.571794848725,40148.60169547052,6201.476591285298,88.96906174835789,409.96050740857953
REN-918,Renewable,5.4995393150047,3.4088208795323265,1.3113074933387572,33.40748369874592,2989.1026539856175,6999.580532885883,275.34273095180913,274.95009475155064,3978.8963222766824,4502.6032488771525,64.69915953956608,184.798790494041,9117.005911722677,1508.5528357488158,65.92285454741885,140.9518914699909,5106.740824475077,4363.279084010668,61.03269233393106,1478.2924742169112,2847.3585139177335,2297.492144499633,53.72862017318033,62.95134146577664,2192.406015478757,24819.113692728723,389.3789616328201,2169.6360701045464,25393.74424375442,5918.1293269697935,90.01001008724555,429.08093022071637
REN-919,Renewable,5.426585472399671,3.1426694427214796,2.1475239234644805,27.652651691787668,3329.2835378745503,7697.128233764737,216.8242292379827,516.6292136340543,8337.44445809252,5635.991626306384,119.75652508122907,135.177040468548,7962.09172066017,1700.9628190039355,39.49583160596323,148.43792336019874,5499.760034126805,4883.5261045372345,79.7309150078945,844.2353036179883,6198.51097425147,1341.9494294874635,29.756696305063386,53.437223325546675,1463.3294302813642,17077.577783806926,973.2194663340831,825.2479970174002,16751.093311484212,14289.007220310952,90.84855925334108,594.6962444415734
REN-920,Renewable,5.9643389683819334,3.0078406241156506,1.517568446070096,22.854776688658404,2410.7749713747703,7819.825606037189,143.65461775564086,565.50096701029,12814.867579190046,6098.25061424871,217.24487509404463,246.36887110696023,7396.219167104928,2838.616873581794,137.34306514054015,229.42213617403604,5172.42496412334,3616.631773165735,124.2010082913076,1243.3330698294276,3417.1500531761067,1729.6288117065483,42.42518479335555,27.831633557793303,2962.9108334362318,11727.73833083409,632.1625974545011,1113.2358706566242,24591.954024179486,7462.9565937729885,90.35096025138257,393.2040846299783
REN-921,Renewable,5.999244273504101,4.080754955553681,1.7579926777377208,27.060839518000698,3428.8549034337875,9796.19188053391,237.42668065489988,454.16163972047485,11112.697629806886,5683.853565244067,122.31486766864862,322.1130154776061,7736.132224126492,3062.1021798922807,79.74297211479342,193.03952425239447,3580.715274303082,4585.116090899621,113.9211261942924,1347.319099769455,6257.156579285038,2027.2686961786267,45.19065143462164,101.18772042872453,2431.712667104101,19495.586219506105,499.257707035089,2063.212028944043,20608.973851107326,11839.200519126969,90.167213327144,490.28654514270625
REN-922,Renewable,4.936916211887986,5.005965772596574,1.729221612773317,30.508919336725043,1748.6385001007275,9768.370433526445,92.65598539612054,106.67370014223434,11684.265114444235,4515.823144752702,145.94166468793026,250.79716457761367,7771.433071027747,3365.8517971952488,66.40818718689108,109.0494838826781,2746.086792846482,4100.874858562172,115.64237205457414,1201.16964782929,4974.614394723189,1184.7379345586337,41.51969951220343,78.1574974864493,3878.8115814231455,20370.668038845582,608.9335697100978,1956.9048514843116,38732.12362701079,3402.6428828535572,90.40317806148104,600.995733525163
REN-923,Renewable,5.081722139624659,3.4272407678828887,1.86589936349819,27.72148848109762,1329.407707437865,5459.830439184896,272.5337091985373,427.95734742602565,12938.871707991817,8293.089025526817,138.60086788008638,278.34204744710297,6123.5225777945,1783.6430523197682,17.07311122571165,99.114791347632,1724.042250306819,2318.7393847872436,151.13912091562582,1226.8186667265154,7402.4261322362345,1678.4559186180118,28.741567485427506,27.369066342537515,2907.8974385227757,22178.370530506927,723.885527762174,742.9479769340753,31496.724792245986,5240.7560092633685,90.85968608357896,639.3257235960256
REN-924,Renewable,5.9459091924525165,3.047662366968586,1.5235863224751323,23.187026248186417,1736.8209330982309,3741.9255865501823,193.55538987954102,334.0760686401719,14442.284153771237,7189.807959699805,130.4292040482394,184.08458492568855,5333.545210843684,2470.5886459100097,108.66955902161118,146.87382036794787,6024.652201397364,4090.546505857973,102.72656591528401,1388.0048081576997,2760.4431634378507,1007.7837370296068,44.20296107948617,63.88586171903452,3146.262853433141,12178.546167228036,655.8358445529478,1385.2410510662971,27307.995763924344,11902.97888323493,90.20690638380917,460.75488905855815
REN-925,Renewable,5.717557663483787,3.131454049660379,1.696004250408736,34.555427789959026,3273.5090531744268,7704.465433080402,261.5626858326027,552.5469406017694,10678.033888708089,8681.99563729692,196.12719854790691,328.2586408060739,11672.87439618924,1748.7953623467788,75.85420406896917,92.59028708215722,3651.5818307516734,1633.9289820186743,71.64836403734643,871.6196637305161,1941.7160431938769,1096.0872092785103,19.343545760725693,89.69125479581372,3193.848078339265,12033.594161733137,510.46490022987217,2339.238353000671,17837.778719271017,5166.571173852659,91.52089257319564,177.41290573257282
REN-926,Renewable,6.440024244467029,3.4617184177144082,1.9234996078605744,22.220278790194435,3372.7626782572406,7507.593894991381,221.29239032191467,388.45992894475563,14133.817503639524,5823.247051431446,201.3369752303479,225.21363395215306,6365.349790641488,2935.0837466082985,93.5850870213646,169.5692304028497,4596.322422720568,3847.5074301677523,91.24251468081586,1090.9154062156,7424.874294295422,911.2331506144453,37.54258487675305,21.906671006575408,2683.7839215093277,21659.57368867449,151.0496230890272,1099.7075490664001,31914.20985345495,2623.109530831701,90.46394502448955,549.7881729015344
REN-927,Renewable,5.2226473511393054,4.11797876453978,1.9285086563107592,19.130774289737914,1263.082737346555,3324.764129147826,299.99951767529546,390.7930209843972,8485.221288045224,5324.080163640224,213.92820179453503,236.69294990372188,7712.270408337946,2178.0350422705114,111.82506157438007,112.8640974642575,4500.713957999827,3636.3564710495148,87.88357288600398,1074.1954200447335,2882.771999750025,1921.125166205324,59.694983612448745,95.50146894024486,3384.974431208393,20350.609030733427,636.30638979933,2071.3419804457253,36577.826573276165,10676.154305969158,88.53224386080025,710.7849148500038
REN-928,Renewable,4.522374651842123,4.350895860771702,1.349753780562193,23.312950477461147,2013.6411423262741,7562.896638295988,222.75181704280357,457.4870174762101,8902.346639088024,2853.7997849778762,113.50575566595433,362.88179469685474,10087.393901899179,3200.4789985510624,32.20943184741938,120.36774991801782,3433.737258179717,4453.465648421166,80.97158003042682,776.043622116839,3864.933355777838,1002.2377668563277,57.05051782343977,66.34049676079515,2568.929739530028,13830.51789431207,679.7634089429246,1224.5537830183391,28430.271371162533,10768.05123482695,91.19093055396648,836.8198466950951
REN-929,Renewable,5.543227434971457,3.8560459131351355,1.1948770316206176,27.523496838088537,2566.3802473335954,9256.227911751705,169.87371416473525,490.0926769393241,5555.214596474553,5937.888690201984,138.0160187306402,103.97577094622694,9169.06762599893,3377.1614664724257,80.91776662509322,206.1669039699865,5200.188565498113,3190.6518396187776,106.92213410077102,523.6586432911239,5156.561738328094,1534.8104841883,40.50593010802531,79.83379921323031,2467.3743025844788,23042.906785866347,566.2669951228046,1928.593971320811,22555.9739162096,8136.009431874003,90.1313395309113,577.61076387378
REN-930,Renewable,5.675055625460068,3.9551982385196673,1.7403744232449359,26.023841250816286,1824.6255336877166,7161.8402523912,209.41892854779368,489.4913444720999,13410.956456851718,3570.0923558507366,166.9378568829104,239.6062373590201,8571.618232489252,3938.461605327905,73.91441590053333,102.23027990693055,3508.1945273882548,2905.3660505882235,112.31351607531042,203.74278654158115,2254.0939841404847,1332.0148705107931,31.286626945855332,99.08709050468445,3814.3636169290976,19623.91210627954,590.4039887650829,1887.4190318538506,15398.89240862655,4525.862016027239,88.48342782191757,348.43397896655097
REN-931,Renewable,6.535578564100785,3.061003281953295,2.031221480888142,25.630137988990978,1551.1447335232087,5701.8417667039685,216.04031530357722,113.61197738048617,10888.312865376158,6353.3368884081065,149.8116619601533,108.63977897066003,6451.78863143455,2018.7355151267652,83.10025359757998,146.67639583648636,4155.1522170158105,5202.687482671269,86.93398681648128,853.3205429883317,6919.859564733082,1123.2288103513554,52.975737802872004,150.77517301301907,1682.3639985516688,17933.89188779402,262.71792601220943,1971.6920371773429,35935.59332531197,10176.316254278723,89.05526500919913,439.8467901130181
REN-932,Renewable,5.659364469917541,3.594304390598344,2.0223727725708565,30.19531446833153,2068.8555195450317,6201.446327116966,129.28629175383807,798.4199461504433,14933.754280954498,3931.0351940697537,92.33750524459862,202.87632160978404,7942.914892661646,2997.821878785053,68.76625651687131,128.8970599102932,5644.562654018289,1288.042698730757,186.78931188857962,1041.6127931278982,8113.811759492117,2730.8838211644925,36.39174446810843,98.25167322148695,2819.041436100041,20280.821011455122,483.7655157998777,2372.5231497920663,25734.066753035328,8979.017186105464,89.41277309820407,420.0415088303221
REN-933,Renewable,6.458297669630876,3.0382576929899328,1.4360982381663934,30.6422168183627,1767.6463312283804,6001.9729561378845,206.4596216507149,497.6866484726504,7748.273950146087,6809.57508156938,165.2899774273003,353.4024898266693,9553.937025549381,3162.4786344003096,106.39770277728338,157.51062242711032,6839.639617525912,1161.435727618874,83.63102725814406,698.7357310901398,2153.7708391232354,1927.238599240507,72.59733713149242,59.787978093882884,2722.976277283978,21579.88134061304,448.99906426578724,2019.0017284697474,47955.57458918686,5837.507240178925,89.71993015080481,387.6746089847512
REN-934,Renewable,6.132404029399855,3.226439688341327,1.9436604067569387,29.30099114654906,2190.7108818908073,5356.059498138473,236.24724237273472,389.538312124433,10018.74491061627,4523.63663659578,106.41776459595113,146.91732957941912,5837.419603669128,2383.4870779849243,100.38810187578135,135.37139270607602,5705.701909297988,5612.6431809333535,39.89682596696931,1271.8396873023553,6156.351060645665,1822.1904201126192,58.2424604939139,56.28827250702058,2986.3318960244655,31957.215723230132,663.6976249937002,2218.8097256961305,26574.74035920587,10566.598044664555,90.03249905177645,543.9570369644596
REN-935,Renewable,5.464540681135148,3.9579940597272745,1.6953004970857457,24.377088618560872,2742.1313718586543,6856.362126013368,195.08064533169576,351.89425829076026,10352.745277527652,6320.507519645556,103.10899444892945,232.31309296916479,7056.141722269745,2907.98826776628,98.20119524585893,122.78758733836504,2659.6715149352403,4804.738678121525,92.16398775133999,478.1929235822213,6586.839643998592,1717.857579217138,46.05836673415052,10.427787186720217,2560.3902166377466,13864.960147543174,522.3916693028523,1997.9059345886158,36255.76546042102,6710.633613610027,90.25702590143358,713.6082888647978
REN-936,Renewable,4.247569669282801,3.254691325678283,1.6552909308320756,26.951899172426277,3009.733648992139,7142.1781831434355,176.64071389916484,294.7002982703822,7191.175425337763,5926.069860888885,98.75798762657139,178.97725139738915,7942.109051627869,2908.770201249311,100.89384534284957,137.08637555054145,3141.3488931877378,1930.7208727676764,59.281568475406566,544.7693132586302,6750.730916902801,1109.7456002259437,66.31567796380372,53.868110923426826,2853.070315370078,15570.391500231233,528.8745203914515,1823.8587861348622,31242.14606580627,5696.526491070505,88.48938176490354,403.4564102706214
REN-937,Renewable,5.706800758927941,3.1803646595299986,1.9186549448466745,27.365515582545857,3200.9493065154275,5059.718584516424,160.2955351053585,499.49871061033934,14288.00946144434,5389.091557852155,51.0069797818506,308.8692137122342,5970.555483001425,2109.8172620556757,85.91201207682644,67.77699591569908,1900.5086386491016,4856.100588552475,85.6812364849085,986.1197568774667,4862.511645126516,1721.2535106236096,35.08804366669629,94.32325469307997,1027.147005255083,23293.111097341898,575.3114148300949,1704.106719488199,35699.645451576056,8324.20442233537,87.10033595792913,266.2828977715693
REN-938,Renewable,5.899179180700612,4.266217419958498,1.7148828397398663,25.9725582022295,2338.8790498681715,7550.960067230663,198.79440508287655,539.2331093608981,8288.313064514545,5698.129733419975,179.42095950825026,307.4914370057627,8417.000499095016,2829.939293340078,71.60814979654025,108.27682309949653,6400.5347816935855,2520.1693661123386,69.8178397206853,1180.226440746893,2351.961492447831,1718.3317888462934,40.68178125537973,50.60569971186642,3862.742791405475,19654.704204877627,225.87137958532742,1113.022298031931,39784.04346530937,6522.7775157404885,91.8518306787874,309.8514770228621
REN-939,Renewable,4.869181787191971,4.202186003743821,1.941603959905251,21.208750078770624,1348.1557250424132,9579.348932294932,122.13412454740909,325.4758275786711,13245.503360471905,5237.644841438839,192.9307116217519,224.14932551284085,10374.064068830918,877.3834823725915,70.02670033422532,134.2349125312232,5982.670030696485,2380.605471947474,114.16476742822033,1065.8552992475054,3969.6036793246503,2028.014219165159,49.61733032125224,70.85227528277433,1699.807682093826,25838.530383905345,601.1499124869296,1011.2544270688677,48035.56928939346,3773.969098712072,90.07966478594288,281.0755170295023
REN-940,Renewable,4.461794978253766,4.2067427251996214,1.7495243044395694,33.09475414972236,1705.230264529282,6392.037190766188,285.2873446016024,378.70198179553734,12878.58621779126,5797.755151017369,193.95672509867404,298.8998443722629,4117.7997382957055,3069.999758105944,100.09553738432943,149.4133082919742,3651.164430592054,2204.9112542499342,140.98297656971502,388.2316152184169,6962.622716295983,2489.6219815465106,36.79237696804015,44.922252979561286,2045.633540682318,27667.044917821775,519.3679993489454,1624.0240031701273,34166.53697027805,9430.978778682278,91.00236201029804,574.475715218484
REN-941,Renewable,4.943043691547571,3.9530693253428746,1.9887626714853313,35.452854418488954,2720.3616528885605,5598.010326602362,174.8338539831275,325.3079060224337,19477.845988444344,6338.635495971653,170.43135771642233,379.8534445902282,9643.629943923614,3543.891586962205,89.25154864562947,116.34296282098333,1525.64640119053,3472.1499518555643,135.5523225466002,939.2747443121415,4903.912912415879,1453.5830086038252,53.82320519387705,52.41269706409632,2244.174375567075,13757.730431901036,455.80807538381333,1316.4511614016933,28713.462332007563,11712.332289852711,90.8866762161008,453.4246941331716
REN-942,Renewable,5.270137021047669,3.2448341197841923,2.093300368624222,36.642953966221945,1781.2592773468286,7400.900922535935,161.93662809251492,400.3730367395609,16170.473129404214,5770.239239267503,44.26312394840592,132.46955756418959,10712.945625437866,2387.4940385459277,91.06657442162513,125.73550676716444,4524.574001791299,3705.598600984843,73.3676897472049,1264.0638030600098,5212.628604943345,1719.0210138836212,46.38600793006275,119.43535116130386,2550.9766888335826,16143.150066954797,365.22372274530994,1423.0828357748226,46899.46254209739,6936.973859712694,88.2177976033085,505.3883121740088
REN-943,Renewable,5.554747762717525,3.0025792728498346,1.6634336333280546,22.664436427058106,2071.396296529014,6984.352777014609,69.76894465833806,519.7842690537747,13855.40877516966,7708.087723320103,66.87872573938478,75.11909883791765,11560.867194318189,2217.2324207753113,70.79031504392955,81.42513766656222,3091.3868373186924,3486.987529606493,177.17313435217002,1007.8663856371392,6239.892205852888,1105.4656273049682,43.66214008637221,74.22251492144458,2595.100285210091,16381.653367055836,821.5565623871591,1739.1053164191037,28610.468745130405,7721.758277375702,89.82318973424343,603.3565801641405
REN-944,Renewable,6.0813927119937174,2.8063228784341687,1.6449726462756404,30.206841215252112,1739.9139135688724,4655.845968579266,255.48331001076716,452.72389867679493,8357.836853580999,5163.215890579304,134.20798685112462,62.9450721106584,5225.83664362944,3459.054235703169,58.41269794695261,91.4748011091411,5054.654373175984,4049.5729833487685,137.07253679329267,1017.0934555806309,6900.308448145097,1404.856510365949,59.92305870194247,115.63159945568887,1289.327581834923,33275.334522964935,887.9726344734393,2519.628458328858,30012.370981927263,2135.321624018625,90.59297012666137,394.5336518915821
REN-945,Renewable,6.153304881167143,3.551176357804502,1.6075331455398039,14.983632680948965,1114.3734135743373,6356.459546457137,251.132568688101,319.6528231127651,10602.757165740388,4489.536989486253,119.69970440429489,226.18617568379042,8928.159895976278,2239.5206044284114,81.29202953685385,124.08114251515866,2724.996326452352,5013.285008242998,155.41397516714034,448.0232463846693,5225.522100668625,1377.46558321748,50.343697665297846,123.44500282248322,3010.110320600926,12126.834723370841,245.22097691706352,2604.233853307168,33748.51543534159,7516.941297365798,90.61255284707089,524.2607957524601
REN-946,Renewable,4.294792382181372,3.1410378569704607,1.75988590720969,23.552190901969748,3402.9646807814343,5549.6599811267915,167.2455565955621,599.1247394699,10040.149218844004,3780.9180343780836,111.21273360519359,99.35087323703388,6621.535642398931,1418.241159401539,46.96641968195431,139.97177946297634,5578.049743099992,6283.428669462072,149.69022300748804,1383.5275113049672,4445.958823188432,1669.299895509081,65.31088459767733,65.76925167924054,3514.288088286038,23130.77655517584,799.7155484949284,2497.965664981942,20812.51122358517,9326.715748551354,89.82863322479835,481.2543855229943
REN-947,Renewable,5.892113302256788,3.4532484336462894,1.2243004414416077,27.262725550679015,2247.2798562601442,4993.427463352387,158.37934682476418,286.7378252115253,9535.424903999818,1938.634483352169,97.27879113220828,323.18438498744223,9096.181829249203,1683.7653573172956,79.91685456881154,96.95703887338505,5363.757784920593,4814.640374074518,161.80323031005483,905.528323049421,5423.7737416920445,1441.4614234585254,50.35345364716523,70.30649846814026,2021.1678249836589,27533.86188919512,408.02645935886835,1861.6354757567824,35150.243319102854,5544.917204169069,89.46681664524746,632.282959041313
REN-948,Renewable,5.472557051182913,3.3972208063938383,1.7884772689698394,24.322756394676183,3778.452748942316,6086.830148150471,184.6768045217924,351.2101976847565,13571.36973143047,5117.846849194299,84.46610294160932,257.6188494720482,6716.729192526717,2439.382509624771,48.31159039201671,127.01285622422347,6167.774821351575,4239.6667952279595,128.36299079621756,1138.520380350301,6172.324747358931,1871.359925235256,39.09389480096791,75.55314000603077,3891.1285905949267,10179.717636741392,651.0380162786292,789.9138788249581,36452.686432954004,4512.111523410738,89.71306654787246,364.20661716580935
REN-949,Renewable,5.76810452516554,3.557720692189562,2.2980401183771435,31.305361311550097,2833.051077202966,4750.910538323225,272.62345198803524,424.4516066830201,17243.263353783324,4346.916802087775,150.97707999375112,212.7349258837433,7930.854030431776,2533.5372462046416,35.46365002139195,90.41833753469209,3431.2848712417995,3944.7875306166006,116.91076435765183,756.9530557578,6804.989321490225,1649.6864300072468,53.06298114759667,81.56219509209873,1633.1177017297923,19089.66749544379,693.8782845756014,2056.2717194690913,32912.309568979756,7414.214343656849,89.55602399036528,555.3136346911281
REN-950,Renewable,4.8503791527490305,3.5118852532366303,1.557901328523737,30.748882599202112,2554.8165694711533,5491.3165103900865,234.17145644758807,376.4503753432015,7570.090890973321,6861.4484655601145,118.67972235895618,305.48768568998764,3726.831827353044,1113.8866065006407,55.11076669084538,67.48624773600974,6173.8887284342645,2876.8403446145307,121.07647285428756,1132.7212664370181,8567.893644502095,984.1773295406424,32.574649289436735,94.71876818555121,3530.7070290137162,22657.97487997613,756.6906794658397,2099.669167754513,41356.95014819939,3894.187744920567,89.87411464395714,378.49645738742646
